WAVELENGTH,AR-AR-T-00AOI,AR-AR-T-30AOI,AR-AR-T-45AOI,AR-AR-T-55AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,AR-R-00AOI,AR-R-30AOI,DLC-R-00AOI
12.514,93.808258,85.605623,80.966516,75.268968,83.353854,78.696829,76.03596,71.6271,0.991439,0.859784,4.75268
12.516,93.799571,85.595123,80.955126,75.25765,83.345241,78.687253,76.026961,71.618246,0.99283,0.861118,4.75599
12.518,93.790855,85.584616,80.943742,75.246341,83.336631,78.677676,76.017955,71.609388,0.994219,0.862449,4.759317
12.52,93.782114,85.574102,80.932367,75.23504,83.328025,78.6681,76.008944,71.600528,0.99561,0.863778,4.762662
12.522,93.773353,85.563582,80.921,75.223751,83.319424,78.65853,75.999928,71.591667,0.997005,0.865104,4.76602
12.524,93.764581,85.553056,80.909644,75.212474,83.310829,78.648968,75.99091,71.582807,0.998408,0.866428,4.769388
12.526,93.755804,85.542525,80.8983,75.20121,83.302243,78.639416,75.981891,71.573948,0.99982,0.867751,4.772759
12.528,93.747029,85.53199,80.88697,75.189961,83.293666,78.629878,75.972873,71.565093,1.001244,0.869074,4.776129
12.53,93.738264,85.521451,80.875654,75.178729,83.2851,78.620357,75.963857,71.556243,1.002682,0.870397,4.779493
12.532,93.729516,85.510908,80.864355,75.167514,83.276546,78.610851,75.954841,71.547396,1.004135,0.871719,4.782846
12.534,93.720781,85.500353,80.853059,75.156301,83.26798,78.601318,75.945796,71.538517,1.005586,0.873022,4.786163
12.536,93.712056,85.489786,80.841765,75.145088,83.2594,78.591752,75.93672,71.529602,1.007036,0.874302,4.789455
12.538,93.703334,85.479207,80.830474,75.133877,83.250811,78.582163,75.927618,71.520661,1.008495,0.875567,4.792741
12.54,93.694613,85.468619,80.81919,75.122672,83.242219,78.572561,75.9185,71.511701,1.009974,0.876819,4.796039
12.542,93.685885,85.458024,80.807913,75.111476,83.233629,78.562956,75.909371,71.502733,1.01148,0.878066,4.799369
12.544,93.677148,85.447423,80.796646,75.100291,83.225044,78.553358,75.90024,71.493766,1.013023,0.879311,4.802749
12.546,93.668396,85.436818,80.785392,75.089121,83.216471,78.543778,75.891114,71.484809,1.014614,0.880559,4.806197
12.548,93.659626,85.426211,80.774151,75.077968,83.207914,78.534224,75.882,71.47587,1.016254,0.881816,4.809723
12.55,93.650845,85.415603,80.762927,75.066836,83.199378,78.524707,75.872905,71.46696,1.017908,0.883086,4.813274
12.552,93.642055,85.404997,80.75172,75.055726,83.190869,78.515238,75.863837,71.458086,1.019583,0.884375,4.816854
12.554,93.633255,85.394394,80.740534,75.044643,83.18239,78.505825,75.854804,71.449258,1.021292,0.885688,4.82048
12.556,93.624445,85.383796,80.72937,75.033589,83.173948,78.496479,75.845811,71.440486,1.023049,0.887028,4.824168
12.558,93.615626,85.373204,80.71823,75.022567,83.165547,78.487209,75.836867,71.431777,1.024868,0.888402,4.827934
12.56,93.606798,85.362621,80.707117,75.01158,83.157191,78.478026,75.827979,71.423142,1.026764,0.889814,4.831794
12.562,93.59796,85.352048,80.696031,75.00063,83.148887,78.468939,75.819154,71.414588,1.028749,0.89127,4.835765
12.564,93.589111,85.341484,80.684973,74.989718,83.140632,78.459946,75.810391,71.406115,1.030832,0.892766,4.839855
12.566,93.580243,85.330922,80.673932,74.978833,83.132402,78.451004,75.80166,71.397683,1.03299,0.894279,4.844039
12.568,93.571362,85.320362,80.662906,74.967972,83.124196,78.442108,75.792959,71.389289,1.035221,0.895808,4.848313
12.57,93.562471,85.309803,80.651898,74.957138,83.116017,78.433262,75.784288,71.380936,1.037525,0.897354,4.852678
12.572,93.553575,85.299247,80.640908,74.946329,83.107865,78.42447,75.77565,71.372626,1.039901,0.89892,4.857133
12.574,93.544679,85.288693,80.629937,74.935546,83.099744,78.415733,75.767046,71.364362,1.04235,0.900509,4.861678
12.576,93.535787,85.278143,80.618987,74.92479,83.091655,78.407055,75.758477,71.356145,1.044871,0.902122,4.866313
12.578,93.526904,85.267598,80.608059,74.914061,83.083601,78.398438,75.749944,71.347978,1.047464,0.903762,4.871038
12.58,93.518033,85.257056,80.597154,74.903358,83.075582,78.389886,75.74145,71.339864,1.050124,0.905432,4.875844
12.582,93.50917,85.246521,80.586273,74.892683,83.067602,78.3814,75.732995,71.331803,1.052834,0.907133,4.88071
12.584,93.500311,85.235991,80.575417,74.882035,83.059662,78.372985,75.724581,71.3238,1.055606,0.908867,4.885651
12.586,93.491455,85.225467,80.564587,74.871415,83.051764,78.364643,75.71621,71.315855,1.058451,0.910638,4.890682
12.588,93.4826,85.214951,80.553785,74.860822,83.043911,78.356376,75.707882,71.307971,1.06138,0.912448,4.89582
12.59,93.473743,85.204442,80.543012,74.850258,83.036103,78.348188,75.699599,71.300151,1.064404,0.914297,4.901081
12.592,93.464881,85.193941,80.532268,74.839723,83.028344,78.34008,75.691363,71.292397,1.067535,0.91619,4.90648
12.594,93.456013,85.183449,80.521555,74.829216,83.020634,78.332057,75.683174,71.284711,1.070785,0.918128,4.912033
12.596,93.447138,85.172968,80.510882,74.818748,83.01299,78.324137,75.675045,71.277107,1.074174,0.920117,4.917769
12.598,93.43826,85.162504,80.500264,74.808334,83.005433,78.316349,75.666991,71.269611,1.077716,0.922163,4.923704
12.6,93.429378,85.152055,80.489695,74.797971,82.997956,78.308682,75.659006,71.262213,1.081383,0.924261,4.929802
12.602,93.420493,85.141618,80.479169,74.78765,82.990547,78.301121,75.651082,71.254902,1.085149,0.926408,4.936027
12.604,93.411605,85.13119,80.468679,74.777367,82.983196,78.293653,75.643212,71.247666,1.088985,0.928598,4.942342
12.606,93.402714,85.12077,80.458218,74.767114,82.975892,78.286264,75.635388,71.240493,1.092865,0.930826,4.94871
12.608,93.39382,85.110355,80.44778,74.756886,82.968625,78.278941,75.627602,71.233374,1.09676,0.933087,4.955095
12.61,93.384922,85.099943,80.437358,74.746676,82.961383,78.271669,75.619847,71.226296,1.100644,0.935376,4.96146
12.612,93.376021,85.089532,80.426947,74.736478,82.954157,78.264434,75.612114,71.219249,1.104532,0.937689,4.967826
12.614,93.367117,85.079119,80.416538,74.726285,82.946936,78.257224,75.604395,71.212221,1.10848,0.940021,4.97427
12.616,93.35821,85.068702,80.406126,74.716092,82.939709,78.250025,75.596685,71.205201,1.112472,0.942366,4.980768
12.618,93.349299,85.05828,80.395704,74.705892,82.932466,78.242822,75.588973,71.198179,1.116489,0.94472,4.987296
12.62,93.340386,85.047848,80.385265,74.695678,82.925196,78.235603,75.581254,71.191143,1.120514,0.947079,4.993828
12.622,93.331469,85.037406,80.374804,74.685446,82.917889,78.228353,75.573519,71.184082,1.124528,0.949436,5.00034
12.624,93.322549,85.026952,80.364313,74.675187,82.910535,78.221059,75.56576,71.176985,1.128513,0.951788,5.006807
12.626,93.313626,85.016482,80.353787,74.664897,82.903123,78.213708,75.557971,71.169841,1.132452,0.95413,5.013204
12.628,93.304699,85.006,80.343232,74.654583,82.895664,78.206317,75.550161,71.162663,1.136341,0.956466,5.019528
12.63,93.29577,84.995513,80.332669,74.644266,82.888189,78.198929,75.542355,71.155486,1.140203,0.958809,5.025807
12.632,93.286837,84.985022,80.322099,74.633945,82.8807,78.191545,75.534553,71.148308,1.144043,0.961159,5.032049
12.634,93.277901,84.974526,80.311521,74.623619,82.873195,78.184162,75.526754,71.141131,1.147864,0.963518,5.03826
12.636,93.268962,84.964024,80.300935,74.613289,82.865676,78.176781,75.518957,71.133953,1.151671,0.965886,5.044448
12.638,93.26002,84.953517,80.29034,74.602953,82.858142,78.169399,75.511162,71.126775,1.155469,0.968264,5.050618
12.64,93.251074,84.943004,80.279737,74.592611,82.850595,78.162017,75.503367,71.119595,1.159262,0.970651,5.056779
12.642,93.242126,84.932486,80.269124,74.582263,82.843034,78.154632,75.495571,71.112415,1.163055,0.973049,5.062936
12.644,93.233176,84.92196,80.258502,74.571907,82.83546,78.147243,75.487775,71.105233,1.166841,0.975458,5.069078
12.646,93.224228,84.911428,80.247871,74.561544,82.827873,78.13985,75.479977,71.09805,1.170608,0.977879,5.075186
12.648,93.215277,84.90089,80.23723,74.551173,82.820273,78.132451,75.472175,71.090864,1.174363,0.980312,5.081272
12.65,93.206324,84.890344,80.226578,74.540793,82.81266,78.125045,75.46437,71.083676,1.178111,0.982758,5.087347
12.652,93.197364,84.87979,80.215917,74.530403,82.805036,78.117631,75.456561,71.076486,1.181861,0.985217,5.093421
12.654,93.188396,84.869229,80.205244,74.520004,82.797399,78.110208,75.448746,71.069293,1.185619,0.98769,5.099506
12.656,93.179418,84.85866,80.194561,74.509594,82.789751,78.102775,75.440925,71.062097,1.189391,0.990177,5.105614
12.658,93.170428,84.848083,80.183866,74.499173,82.782092,78.095331,75.433097,71.054897,1.193184,0.992679,5.111755
12.66,93.161425,84.837503,80.173175,74.488757,82.77444,78.087903,75.425279,71.047715,1.197018,0.995205,5.117954
12.662,93.152413,84.826929,80.162504,74.478363,82.766817,78.080528,75.417493,71.040578,1.200902,0.997762,5.12422
12.664,93.143392,84.816357,80.151847,74.467986,82.759215,78.073192,75.409732,71.033475,1.204815,1.000348,5.130525
12.666,93.134363,84.805785,80.141197,74.457618,82.751623,78.065882,75.401986,71.026396,1.208733,1.002957,5.136839
12.668,93.125324,84.79521,80.130548,74.447253,82.744033,78.058585,75.394249,71.01933,1.212634,1.005584,5.143134
12.67,93.116276,84.784629,80.119891,74.436881,82.736434,78.051288,75.386513,71.012267,1.216498,1.008227,5.149381
12.672,93.107219,84.77404,80.109221,74.426498,82.728818,78.043976,75.378768,71.005195,1.2203,1.010879,5.155551
12.674,93.098153,84.763439,80.098531,74.416095,82.721175,78.036638,75.371008,70.998106,1.22402,1.013538,5.161616
12.676,93.089081,84.752825,80.087812,74.405665,82.713496,78.02926,75.363223,70.990987,1.227676,1.016197,5.167603
12.678,93.080003,84.742193,80.07706,74.395201,82.705771,78.021828,75.355407,70.983829,1.231314,1.018853,5.173575
12.68,93.070918,84.731542,80.066266,74.384696,82.697992,78.01433,75.347552,70.976622,1.234919,1.021502,5.179508
12.682,93.061824,84.720869,80.055424,74.374142,82.690148,78.006751,75.339648,70.969354,1.238471,1.024139,5.185375
12.684,93.052718,84.710171,80.044528,74.363534,82.682231,77.99908,75.331689,70.962016,1.241955,1.026759,5.191149
12.686,93.043598,84.699445,80.03357,74.352863,82.674231,77.991303,75.323667,70.954596,1.245352,1.029359,5.196806
12.688,93.034463,84.688689,80.022543,74.342123,82.666139,77.983407,75.315573,70.947086,1.248644,1.031933,5.202317
12.69,93.025309,84.6779,80.011441,74.331306,82.657945,77.975379,75.307399,70.939474,1.251815,1.034478,5.207658
12.692,93.01614,84.66708,80.00027,74.320419,82.649659,77.967229,75.299153,70.93177,1.254859,1.036997,5.212819
12.694,93.006959,84.65624,79.989052,74.309483,82.64131,77.959,75.290858,70.924009,1.257796,1.039501,5.217828
12.696,92.997765,84.64538,79.977787,74.2985,82.6329,77.950691,75.282514,70.916191,1.260631,1.041993,5.222697
12.698,92.988557,84.634498,79.966476,74.28747,82.624427,77.942305,75.274124,70.908315,1.263373,1.044472,5.227437
12.7,92.979331,84.623596,79.955119,74.276393,82.615892,77.933841,75.265687,70.900383,1.266028,1.046939,5.232058
12.702,92.970086,84.612672,79.943716,74.265269,82.607295,77.925301,75.257204,70.892393,1.268602,1.049395,5.236572
12.704,92.96082,84.601726,79.932266,74.254099,82.598637,77.916684,75.248675,70.884346,1.271101,1.05184,5.240991
12.706,92.951529,84.590759,79.92077,74.242884,82.589917,77.907992,75.240102,70.87624,1.273534,1.054275,5.245324
12.708,92.942214,84.57977,79.909228,74.231622,82.581135,77.899224,75.231485,70.868077,1.275899,1.056701,5.249575
12.71,92.932873,84.568758,79.89764,74.220316,82.572292,77.890383,75.222823,70.859855,1.278189,1.059117,5.25373
12.712,92.92351,84.557724,79.886006,74.208965,82.563388,77.881467,75.214119,70.851575,1.280402,1.061524,5.257786
12.714,92.914127,84.546666,79.874326,74.197569,82.554421,77.872479,75.205372,70.843235,1.282538,1.063924,5.261742
12.716,92.904726,84.535586,79.8626,74.186128,82.545394,77.863418,75.196583,70.834837,1.284598,1.066316,5.265595
12.718,92.895309,84.524482,79.850828,74.174644,82.536305,77.854285,75.187753,70.82638,1.286581,1.068701,5.269342
12.72,92.885878,84.513355,79.83901,74.163116,82.527154,77.845081,75.178882,70.817863,1.288488,1.07108,5.272983
12.722,92.876436,84.502204,79.827146,74.151545,82.517943,77.835806,75.169971,70.809287,1.290318,1.073453,5.276515
12.724,92.866986,84.491033,79.815236,74.139928,82.508664,77.82645,75.161016,70.800643,1.292063,1.075816,5.279924
12.726,92.857534,84.47985,79.803274,74.12826,82.4993,77.816984,75.152005,70.791909,1.293704,1.078157,5.283183
12.728,92.848075,84.468656,79.791263,74.116542,82.489855,77.807412,75.142939,70.783091,1.295254,1.080477,5.286311
12.73,92.838601,84.457445,79.779204,74.104774,82.480334,77.797745,75.133822,70.774196,1.296727,1.082781,5.289333
12.732,92.829106,84.446217,79.767097,74.09296,82.470743,77.78799,75.124657,70.76523,1.298139,1.085072,5.292273
12.734,92.819585,84.434968,79.754944,74.081101,82.461087,77.778157,75.115448,70.756201,1.299504,1.087352,5.295154
12.736,92.810029,84.423696,79.742745,74.069198,82.451372,77.768254,75.106198,70.747117,1.300839,1.089625,5.298
12.738,92.800434,84.412398,79.730503,74.057253,82.441603,77.758289,75.09691,70.737982,1.302157,1.091895,5.300835
12.74,92.790798,84.401071,79.718217,74.045267,82.431786,77.748272,75.087587,70.728806,1.30346,1.094163,5.303658
12.742,92.78114,84.389713,79.70589,74.033243,82.421926,77.738211,75.078232,70.719595,1.3047,1.096434,5.306384
12.744,92.771459,84.378321,79.693522,74.021181,82.412027,77.728114,75.06885,70.710355,1.305885,1.098711,5.309033
12.746,92.761746,84.366892,79.681114,74.009084,82.402097,77.71799,75.059442,70.701095,1.307033,1.100997,5.311636
12.748,92.751996,84.355424,79.668668,73.996954,82.39214,77.707848,75.050013,70.69182,1.30816,1.103296,5.314226
12.75,92.742203,84.343915,79.656184,73.984791,82.382161,77.697696,75.040566,70.682538,1.309284,1.105609,5.316834
12.752,92.73236,84.33236,79.643664,73.972597,82.372165,77.687543,75.031103,70.673256,1.310423,1.107941,5.319493
12.754,92.722461,84.320759,79.631108,73.960375,82.362159,77.677398,75.021628,70.66398,1.311592,1.110295,5.322234
12.756,92.7125,84.30911,79.618518,73.948124,82.352145,77.667263,75.012142,70.654713,1.312805,1.112671,5.325083
12.758,92.702489,84.297422,79.60589,73.935838,82.3421,77.657108,75.00263,70.64543,1.314044,1.115055,5.328008
12.76,92.692429,84.285697,79.593222,73.923516,82.332022,77.646927,74.993091,70.636125,1.315299,1.117444,5.330992
12.762,92.68232,84.273936,79.580515,73.911159,82.321912,77.636719,74.983526,70.626797,1.316566,1.119839,5.334024
12.764,92.672163,84.262138,79.567769,73.898766,82.311769,77.626485,74.973934,70.617449,1.317842,1.122241,5.337094
12.766,92.661957,84.250303,79.554984,73.886338,82.301594,77.616225,74.964318,70.60808,1.319121,1.124652,5.34019
12.768,92.651703,84.238432,79.54216,73.873875,82.291387,77.60594,74.954677,70.598691,1.320399,1.127072,5.343302
12.77,92.6414,84.226525,79.529297,73.861377,82.28115,77.59563,74.945013,70.589283,1.321673,1.129502,5.346419
12.772,92.631049,84.214581,79.516395,73.848845,82.270883,77.585294,74.935326,70.579856,1.32294,1.131944,5.349534
12.774,92.620641,84.202601,79.503453,73.836279,82.260587,77.574934,74.925618,70.57041,1.324214,1.134398,5.352669
12.776,92.61018,84.190584,79.490473,73.823679,82.250261,77.56455,74.915888,70.560946,1.325496,1.136865,5.355829
12.778,92.599668,84.178531,79.477454,73.811047,82.239907,77.554142,74.906138,70.551465,1.326781,1.139348,5.359008
12.78,92.589111,84.166442,79.464396,73.79838,82.229525,77.54371,74.896369,70.541968,1.328062,1.141845,5.3622
12.782,92.578512,84.154317,79.4513,73.785682,82.219115,77.533254,74.886581,70.532454,1.329333,1.14436,5.365397
12.784,92.567876,84.142155,79.438164,73.77295,82.208679,77.522775,74.876776,70.522925,1.330586,1.146892,5.368595
12.786,92.557207,84.129957,79.42499,73.760187,82.198216,77.512273,74.866953,70.51338,1.331817,1.149442,5.371786
12.788,92.546509,84.117723,79.411777,73.747391,82.187728,77.501748,74.857114,70.50382,1.333018,1.152013,5.374964
12.79,92.535788,84.105455,79.398514,73.73455,82.177188,77.491166,74.84724,70.494219,1.334159,1.154593,5.378092
12.792,92.52504,84.093152,79.385199,73.72166,82.166587,77.480514,74.837324,70.484565,1.335243,1.157179,5.381173
12.794,92.514259,84.080816,79.371833,73.708723,82.155933,77.469802,74.827371,70.474868,1.336295,1.159774,5.384235
12.796,92.503439,84.068444,79.358421,73.695744,82.145234,77.459042,74.817386,70.465136,1.337339,1.162378,5.387309
12.798,92.492574,84.056038,79.344966,73.682727,82.134496,77.448244,74.807375,70.455375,1.338401,1.164994,5.390423
12.8,92.481657,84.043595,79.331472,73.669676,82.123729,77.437419,74.797342,70.445596,1.339507,1.167625,5.393606
12.802,92.470683,84.031117,79.317941,73.656595,82.112938,77.426578,74.787294,70.435805,1.34068,1.170271,5.396888
12.804,92.459645,84.018601,79.304378,73.643488,82.102133,77.415731,74.777234,70.42601,1.341946,1.172936,5.400297
12.806,92.44855,84.006049,79.290785,73.630358,82.09132,77.404889,74.767169,70.416221,1.343277,1.175622,5.403791
12.808,92.437409,83.993459,79.277167,73.61721,82.080506,77.394063,74.757103,70.406444,1.344629,1.17833,5.407311
12.81,92.426218,83.98083,79.263526,73.604047,82.069701,77.383263,74.747042,70.396688,1.346018,1.181062,5.410887
12.812,92.414972,83.968163,79.249866,73.590874,82.05891,77.3725,74.736992,70.386961,1.347462,1.183821,5.414548
12.814,92.403669,83.955457,79.23619,73.577694,82.048141,77.361784,74.726956,70.377271,1.348977,1.186608,5.418321
12.816,92.392304,83.942711,79.222502,73.564511,82.037402,77.351127,74.71694,70.367626,1.350579,1.189426,5.422238
12.818,92.380872,83.929925,79.208805,73.551329,82.026701,77.340537,74.70695,70.358034,1.352284,1.192276,5.426325
12.82,92.36937,83.917098,79.195103,73.538152,82.016045,77.330027,74.69699,70.348502,1.354109,1.195161,5.430612
12.822,92.357795,83.904231,79.181393,73.524979,82.005432,77.319595,74.687061,70.339031,1.356064,1.198082,5.435115
12.824,92.346152,83.891326,79.167667,73.511798,81.994846,77.309215,74.677151,70.329602,1.358136,1.201036,5.439809
12.826,92.334443,83.878382,79.153923,73.498609,81.984283,77.298884,74.667258,70.320212,1.360313,1.204022,5.444675
12.828,92.32267,83.865401,79.140161,73.485411,81.97374,77.288596,74.657378,70.310857,1.362585,1.207038,5.449698
12.83,92.310835,83.852381,79.12638,73.472203,81.963214,77.278348,74.647511,70.301535,1.364942,1.210083,5.45486
12.832,92.29894,83.839323,79.11258,73.458983,81.952704,77.268138,74.637655,70.292241,1.367374,1.213154,5.460146
12.834,92.286988,83.826226,79.09876,73.445753,81.942206,77.257961,74.627806,70.282973,1.369869,1.216251,5.465538
12.836,92.27498,83.813092,79.08492,73.43251,81.931718,77.247813,74.617964,70.273729,1.372419,1.219371,5.471021
12.838,92.262917,83.79992,79.071059,73.419254,81.921237,77.237691,74.608125,70.264504,1.375016,1.222514,5.476585
12.84,92.250793,83.786709,79.057177,73.405984,81.910761,77.227592,74.598289,70.255296,1.377681,1.225677,5.482267
12.842,92.238608,83.773461,79.043273,73.3927,81.900287,77.217511,74.588452,70.246102,1.380415,1.22886,5.488067
12.844,92.226365,83.760174,79.029347,73.3794,81.889813,77.207446,74.578614,70.236918,1.383216,1.23206,5.493978
12.846,92.214066,83.74685,79.015399,73.366084,81.879336,77.197392,74.568771,70.227742,1.386081,1.235276,5.499995
12.848,92.201713,83.733488,79.001427,73.352752,81.868853,77.187346,74.558922,70.21857,1.38901,1.238507,5.506112
12.85,92.189307,83.720088,78.987431,73.339401,81.858363,77.177305,74.549065,70.209399,1.391999,1.241751,5.512322
12.852,92.176851,83.70665,78.973412,73.326033,81.847862,77.167264,74.539198,70.200227,1.395046,1.245006,5.518618
12.854,92.164348,83.693175,78.959368,73.312646,81.83735,77.157224,74.529321,70.191052,1.398151,1.248273,5.524998
12.856,92.151793,83.679668,78.945309,73.299252,81.826856,77.147228,74.519465,70.181909,1.401329,1.25158,5.53149
12.858,92.139187,83.666129,78.931236,73.285853,81.816389,77.137288,74.509638,70.172806,1.404579,1.254936,5.538096
12.86,92.126529,83.652558,78.917148,73.272448,81.805941,77.127393,74.499832,70.163736,1.407894,1.258331,5.544802
12.862,92.113819,83.638952,78.903042,73.259032,81.795506,77.117533,74.49004,70.154691,1.411265,1.261759,5.551594
12.864,92.101057,83.625311,78.888916,73.245605,81.785078,77.1077,74.480255,70.145665,1.414684,1.265213,5.558457
12.866,92.088243,83.611633,78.874769,73.232162,81.774651,77.097884,74.470469,70.136651,1.418143,1.268686,5.565376
12.868,92.075378,83.597916,78.860599,73.218703,81.764218,77.088074,74.460675,70.127641,1.421633,1.27217,5.572339
12.87,92.062461,83.584158,78.846403,73.205224,81.753774,77.078262,74.450865,70.118628,1.425148,1.275659,5.579331
12.872,92.049487,83.57036,78.832179,73.191722,81.743311,77.068438,74.441034,70.109605,1.428695,1.279146,5.58638
12.874,92.036455,83.556518,78.817926,73.178196,81.732823,77.058592,74.431172,70.100566,1.432287,1.282624,5.593515
12.876,92.023369,83.542632,78.803641,73.164643,81.722305,77.048714,74.421273,70.091504,1.43592,1.286084,5.600717
12.878,92.010232,83.528699,78.789323,73.15106,81.711749,77.038796,74.411329,70.08241,1.43959,1.289522,5.607968
12.88,91.997048,83.514719,78.774969,73.137444,81.701151,77.028828,74.401334,70.073279,1.443292,1.292928,5.61525
12.882,91.983822,83.500691,78.760578,73.123795,81.690503,77.0188,74.39128,70.064103,1.447023,1.296297,5.622545
12.884,91.970558,83.486612,78.746147,73.110108,81.679799,77.008703,74.38116,70.054875,1.450779,1.299622,5.629835
12.886,91.957259,83.472481,78.731675,73.096381,81.669033,76.998527,74.370967,70.045589,1.454556,1.302895,5.637101
12.888,91.943928,83.458299,78.717163,73.082617,81.658209,76.988278,74.360704,70.03625,1.458354,1.30612,5.64434
12.89,91.930562,83.444069,78.702619,73.068824,81.647353,76.977996,74.350398,70.026889,1.462186,1.309322,5.65158
12.892,91.917158,83.429794,78.688043,73.055003,81.636466,76.967681,74.34005,70.017507,1.466049,1.312501,5.658823
12.894,91.903714,83.415473,78.673435,73.041154,81.625546,76.957332,74.329661,70.008102,1.469939,1.315659,5.666069
12.896,91.890228,83.401105,78.658794,73.027276,81.614593,76.946948,74.31923,69.998672,1.473851,1.318795,5.673319
12.898,91.876698,83.386693,78.644121,73.01337,81.603605,76.936527,74.308757,69.989214,1.477782,1.32191,5.680572
12.9,91.863122,83.372235,78.629416,72.999435,81.592582,76.926067,74.298241,69.979728,1.481728,1.325003,5.687828
12.902,91.849499,83.357733,78.614677,72.985472,81.581522,76.915568,74.287683,69.97021,1.485684,1.328074,5.695088
12.904,91.835826,83.343186,78.599906,72.971478,81.570426,76.905027,74.277083,69.96066,1.489648,1.331124,5.702349
12.906,91.822104,83.328595,78.585101,72.957456,81.559291,76.894444,74.266439,69.951074,1.493617,1.334152,5.709603
12.908,91.808333,83.313959,78.570262,72.943404,81.548117,76.883817,74.255753,69.941452,1.497596,1.337159,5.716852
12.91,91.794516,83.299281,78.55539,72.929322,81.536903,76.873144,74.245023,69.931791,1.501589,1.340144,5.724102
12.912,91.780656,83.284558,78.540483,72.915209,81.525647,76.862423,74.234249,69.922089,1.505599,1.343107,5.731359
12.914,91.766753,83.269793,78.525543,72.901067,81.51435,76.851655,74.223432,69.912344,1.509631,1.346049,5.738628
12.916,91.752811,83.254985,78.510568,72.886894,81.50301,76.840837,74.212571,69.902554,1.513689,1.34897,5.745917
12.918,91.738831,83.240135,78.495558,72.87269,81.491626,76.829967,74.201666,69.892718,1.517776,1.351869,5.753229
12.92,91.724814,83.225242,78.480514,72.858455,81.480197,76.819044,74.190717,69.882834,1.521896,1.354747,5.760573
12.922,91.710761,83.21031,78.465444,72.844199,81.468749,76.808104,74.179745,69.87293,1.526065,1.357619,5.767974
12.924,91.696668,83.195341,78.450353,72.829928,81.457297,76.797168,74.168763,69.863026,1.530284,1.360493,5.775435
12.926,91.682536,83.180332,78.43524,72.815638,81.445833,76.786225,74.157764,69.853113,1.53454,1.363366,5.782934
12.928,91.668364,83.165283,78.4201,72.801326,81.43435,76.775264,74.14674,69.843182,1.538817,1.36623,5.790445
12.93,91.654153,83.150194,78.404931,72.786989,81.422839,76.764274,74.135685,69.833225,1.543103,1.369082,5.797947
12.932,91.639903,83.135061,78.38973,72.772625,81.411292,76.753244,74.12459,69.823233,1.547384,1.371915,5.805414
12.934,91.625614,83.119885,78.374494,72.758229,81.399701,76.742163,74.113449,69.813197,1.551647,1.374723,5.812824
12.936,91.611285,83.104665,78.35922,72.743799,81.388058,76.73102,74.102255,69.80311,1.555876,1.377503,5.820154
12.938,91.596914,83.089398,78.343906,72.729331,81.376355,76.719805,74.090999,69.792963,1.560078,1.380248,5.827414
12.94,91.582492,83.074084,78.328548,72.714823,81.364584,76.708505,74.079675,69.782746,1.564293,1.382953,5.834684
12.942,91.568024,83.058722,78.313143,72.700271,81.352736,76.697111,74.068275,69.772453,1.56851,1.385613,5.841939
12.944,91.553517,83.04331,78.297689,72.685673,81.340806,76.685611,74.056792,69.762073,1.572717,1.388222,5.849152
12.946,91.538976,83.027847,78.282183,72.671024,81.328783,76.673994,74.04522,69.7516,1.576899,1.390775,5.856292
12.948,91.524408,83.012333,78.266622,72.656322,81.31666,76.662251,74.03355,69.741024,1.581043,1.393267,5.863331
12.95,91.509817,82.996765,78.251003,72.641564,81.30443,76.650369,74.021776,69.730337,1.585136,1.395692,5.87024
12.952,91.49521,82.981144,78.235324,72.626747,81.292083,76.638339,74.00989,69.71953,1.589163,1.398046,5.87699
12.954,91.480593,82.965467,78.21958,72.611867,81.279614,76.62615,73.997886,69.708597,1.593112,1.400323,5.883553
12.956,91.465963,82.949731,78.203775,72.59693,81.267028,76.613812,73.985771,69.697546,1.59699,1.402523,5.889938
12.958,91.451317,82.933938,78.187909,72.58194,81.254331,76.601336,73.97355,69.686387,1.600806,1.404652,5.896167
12.96,91.43665,82.91809,78.171987,72.566896,81.24153,76.58873,73.96123,69.675124,1.604569,1.406715,5.902261
12.962,91.421958,82.902187,78.15601,72.551803,81.228631,76.576001,73.948816,69.663763,1.608285,1.408715,5.908239
12.964,91.407238,82.886233,78.13998,72.53666,81.215641,76.563157,73.936313,69.65231,1.611964,1.410659,5.914119
12.966,91.392486,82.87023,78.123901,72.52147,81.202566,76.550206,73.923725,69.64077,1.615612,1.412551,5.919922
12.968,91.377698,82.854179,78.107775,72.506235,81.189411,76.537154,73.911059,69.629148,1.619238,1.414396,5.925668
12.97,91.36287,82.838082,78.091603,72.490956,81.176183,76.52401,73.898319,69.61745,1.622849,1.416199,5.931374
12.972,91.348005,82.821941,78.07539,72.475636,81.162888,76.510782,73.885511,69.605681,1.626435,1.417964,5.937025
12.974,91.333111,82.805759,78.059136,72.460275,81.149531,76.497475,73.872639,69.593846,1.629978,1.419697,5.942587
12.976,91.318185,82.789537,78.042845,72.444875,81.13612,76.4841,73.859708,69.581951,1.633487,1.421402,5.948069
12.978,91.303226,82.773277,78.026519,72.429439,81.122659,76.470661,73.846725,69.570001,1.636968,1.423084,5.95348
12.98,91.288232,82.756981,78.01016,72.413968,81.109156,76.457168,73.833693,69.558001,1.64043,1.424748,5.95883
