WAVELENGTH,Normal,20 deg,Normal,20 deg
14.822,2.35701,2.452397,1.71835,1.412591
14.824,2.359847,2.463103,1.718359,1.415042
14.826,2.362703,2.473743,1.718356,1.417642
14.828,2.365576,2.484314,1.718341,1.420392
14.83,2.36847,2.494813,1.718314,1.423295
14.832,2.371384,2.505237,1.718275,1.426352
14.834,2.374321,2.515583,1.718226,1.429566
14.836,2.37728,2.525848,1.718166,1.43294
14.838,2.380274,2.536102,1.718093,1.436487
14.84,2.383342,2.546617,1.717999,1.440259
14.842,2.38648,2.557373,1.717883,1.444247
14.844,2.389679,2.568316,1.717748,1.448441
14.846,2.392929,2.579395,1.717595,1.452826
14.848,2.396221,2.590556,1.717425,1.45739
14.85,2.399545,2.601746,1.71724,1.46212
14.852,2.402893,2.612913,1.717041,1.467005
14.854,2.406255,2.624004,1.716831,1.47203
14.856,2.409621,2.634965,1.716609,1.477185
14.858,2.412983,2.645746,1.716379,1.482456
14.86,2.416331,2.656293,1.716141,1.48783
14.862,2.419656,2.666554,1.715897,1.493295
14.864,2.422948,2.676477,1.715648,1.498839
14.866,2.426199,2.68601,1.715396,1.504449
14.868,2.4294,2.6951,1.715142,1.510112
14.87,2.43254,2.703697,1.714888,1.515817
14.872,2.435612,2.711746,1.714636,1.521551
14.874,2.438605,2.719198,1.714386,1.527301
14.876,2.441511,2.726,1.714141,1.533055
14.878,2.44432,2.732101,1.713902,1.5388
14.88,2.447024,2.737448,1.713669,1.544525
14.882,2.449622,2.742035,1.713442,1.550234
14.884,2.452157,2.746071,1.713204,1.556011
14.886,2.454635,2.749602,1.712954,1.561866
14.888,2.457058,2.752638,1.712694,1.567793
14.89,2.459426,2.755189,1.712426,1.573789
14.892,2.461741,2.757268,1.71215,1.579849
14.894,2.464004,2.758885,1.711871,1.585969
14.896,2.466214,2.76005,1.711588,1.592145
14.898,2.468374,2.760775,1.711303,1.598371
14.9,2.470484,2.76107,1.71102,1.604645
14.902,2.472545,2.760947,1.710738,1.610961
14.904,2.474558,2.760415,1.710461,1.617316
14.906,2.476523,2.759486,1.71019,1.623704
14.908,2.478442,2.758171,1.709926,1.630122
14.91,2.480315,2.756479,1.709672,1.636566
14.912,2.482144,2.754423,1.709429,1.64303
14.914,2.483928,2.752012,1.709199,1.649511
14.916,2.48567,2.749258,1.708983,1.656005
14.918,2.48737,2.74617,1.708784,1.662507
14.92,2.489028,2.742761,1.708603,1.669013
14.922,2.490646,2.739039,1.708442,1.675518
14.924,2.492224,2.735016,1.708303,1.682019
14.926,2.493763,2.730684,1.708184,1.68852
14.928,2.495252,2.725783,1.708049,1.695143
14.93,2.496687,2.720262,1.707889,1.701911
14.932,2.498071,2.714163,1.707711,1.708804
14.934,2.499405,2.707531,1.70752,1.715802
14.936,2.50069,2.700407,1.707322,1.722883
14.938,2.501928,2.692835,1.707123,1.730027
14.94,2.503121,2.684858,1.70693,1.737214
14.942,2.504269,2.676518,1.706747,1.744422
14.944,2.505375,2.667857,1.70658,1.751632
14.946,2.50644,2.65892,1.706437,1.758823
14.948,2.507464,2.649747,1.706321,1.765975
14.95,2.508451,2.640381,1.70624,1.773067
14.952,2.509401,2.630866,1.706199,1.780079
14.954,2.510315,2.621243,1.706204,1.78699
14.956,2.511196,2.611554,1.70626,1.793781
14.958,2.512044,2.601842,1.706374,1.80043
14.96,2.512862,2.592148,1.70655,1.806919
14.962,2.51365,2.582515,1.706796,1.813226
14.964,2.514409,2.572985,1.707117,1.819332
14.966,2.515143,2.5636,1.707517,1.825215
14.968,2.515851,2.554401,1.708005,1.830858
14.97,2.516535,2.54543,1.708584,1.836238
14.972,2.517185,2.536533,1.709241,1.841407
14.974,2.517788,2.52751,1.709956,1.846439
14.976,2.518347,2.518374,1.710728,1.851333
14.978,2.518863,2.509139,1.711557,1.856092
14.98,2.519339,2.499817,1.712442,1.860717
14.982,2.519777,2.490422,1.713382,1.865209
14.984,2.520179,2.480966,1.714378,1.869568
14.986,2.520547,2.471462,1.715428,1.873796
14.988,2.520884,2.461923,1.716532,1.877895
14.99,2.521192,2.452362,1.717689,1.881864
14.992,2.521472,2.442791,1.718899,1.885706
14.994,2.521727,2.433224,1.720161,1.889421
14.996,2.521959,2.423673,1.721476,1.893011
14.998,2.52217,2.414152,1.722841,1.896476
15,2.522362,2.404672,1.724257,1.899818
15.002,2.522538,2.395246,1.725723,1.903037
15.004,2.522699,2.385888,1.727238,1.906136
15.006,2.522848,2.37661,1.728803,1.909115
15.008,2.522986,2.367424,1.730416,1.911974
15.01,2.523117,2.358343,1.732077,1.914716
15.012,2.523241,2.349381,1.733786,1.917342
15.014,2.523361,2.340549,1.735541,1.919851
15.016,2.523474,2.331811,1.737341,1.922251
15.018,2.523548,2.322892,1.739177,1.924565
15.02,2.523581,2.31378,1.74105,1.926794
15.022,2.523576,2.304516,1.742962,1.928931
15.024,2.523539,2.295142,1.744914,1.93097
15.026,2.523472,2.285698,1.746909,1.932906
15.028,2.523382,2.276225,1.74895,1.934733
15.03,2.52327,2.266764,1.751037,1.936446
15.032,2.523142,2.257357,1.753175,1.938037
15.034,2.523001,2.248042,1.755363,1.939502
15.036,2.522852,2.238862,1.757606,1.940836
15.038,2.522699,2.229857,1.759904,1.942031
15.04,2.522546,2.221067,1.762261,1.943083
15.042,2.522396,2.212533,1.764677,1.943985
15.044,2.522254,2.204295,1.767156,1.944732
15.046,2.522124,2.196394,1.7697,1.945319
15.048,2.52201,2.18887,1.772309,1.945739
15.05,2.521916,2.181763,1.774988,1.945987
15.052,2.521846,2.175113,1.777737,1.946058
15.054,2.521803,2.16896,1.780558,1.945945
15.056,2.521793,2.163344,1.783455,1.945643
15.058,2.521819,2.158306,1.786429,1.945146
15.06,2.521885,2.153885,1.789482,1.944448
15.062,2.521983,2.150059,1.792622,1.943525
15.064,2.522097,2.146734,1.795856,1.94235
15.066,2.522226,2.143888,1.799179,1.940935
15.068,2.52237,2.141498,1.802587,1.939296
15.07,2.522528,2.139542,1.806076,1.937444
15.072,2.522701,2.138,1.809642,1.935395
15.074,2.522889,2.136849,1.81328,1.93316
15.076,2.52309,2.136067,1.816985,1.930755
15.078,2.523306,2.135634,1.820754,1.928192
15.08,2.523535,2.135527,1.824582,1.925485
15.082,2.523778,2.135724,1.828464,1.922647
15.084,2.524034,2.136205,1.832397,1.919692
15.086,2.524303,2.136948,1.836377,1.916633
15.088,2.524585,2.13793,1.840397,1.913483
15.09,2.52488,2.139132,1.844456,1.910257
15.092,2.525187,2.140531,1.848547,1.906966
15.094,2.525506,2.142107,1.852668,1.903625
15.096,2.525838,2.143837,1.856813,1.900247
15.098,2.526181,2.1457,1.860978,1.896845
15.1,2.526536,2.147676,1.86516,1.893432
15.102,2.526902,2.149742,1.869353,1.890022
15.104,2.52728,2.151879,1.873554,1.886627
15.106,2.527669,2.154066,1.877759,1.88326
15.108,2.528066,2.156436,1.882011,1.879806
15.11,2.528471,2.159071,1.886334,1.876199
15.112,2.528883,2.161959,1.890723,1.872455
15.114,2.529305,2.165089,1.89517,1.868587
15.116,2.529736,2.168448,1.89967,1.86461
15.118,2.530177,2.172026,1.904216,1.860538
15.12,2.53063,2.17581,1.908803,1.856386
15.122,2.531095,2.179789,1.913425,1.852167
15.124,2.531572,2.183951,1.918075,1.847897
15.126,2.532063,2.188285,1.922748,1.843588
15.128,2.532568,2.19278,1.927437,1.839255
15.13,2.533087,2.197424,1.932136,1.834913
15.132,2.533623,2.202205,1.93684,1.830576
15.134,2.534175,2.207112,1.941542,1.826257
15.136,2.534744,2.212133,1.946237,1.821971
15.138,2.535331,2.217258,1.950918,1.817732
15.14,2.535937,2.222475,1.955579,1.813553
15.142,2.536562,2.227772,1.960215,1.809449
15.144,2.537207,2.233137,1.964819,1.805434
15.146,2.537873,2.238561,1.969385,1.801522
15.148,2.538561,2.244031,1.973908,1.797727
15.15,2.539271,2.249536,1.978382,1.794062
15.152,2.540005,2.255069,1.982802,1.790538
15.154,2.540757,2.260729,1.987204,1.787064
15.156,2.541528,2.266551,1.991601,1.783604
15.158,2.542317,2.272526,1.995994,1.780163
15.16,2.543123,2.278644,2.000379,1.776747
15.162,2.543947,2.284896,2.004755,1.77336
15.164,2.544789,2.291271,2.009121,1.770009
15.166,2.545649,2.297761,2.013476,1.766698
15.168,2.546527,2.304355,2.017816,1.763432
15.17,2.547422,2.311044,2.022142,1.760218
15.172,2.548335,2.317819,2.026451,1.757059
15.174,2.549266,2.324669,2.030742,1.753961
15.176,2.550215,2.331587,2.035013,1.75093
15.178,2.551181,2.338561,2.039263,1.747971
15.18,2.552165,2.345582,2.04349,1.745088
15.182,2.553167,2.352641,2.047692,1.742287
15.184,2.554186,2.359729,2.051868,1.739573
15.186,2.555224,2.366836,2.056017,1.736952
15.188,2.556278,2.373952,2.060136,1.734428
15.19,2.557351,2.381069,2.064225,1.732006
15.192,2.558441,2.388176,2.068281,1.729693
15.194,2.559549,2.395265,2.072303,1.727492
15.196,2.560674,2.402325,2.07629,1.725409
15.198,2.561817,2.409353,2.080241,1.723445
15.2,2.562973,2.416469,2.084192,1.721494
15.202,2.564141,2.423718,2.088154,1.719518
15.204,2.565322,2.431085,2.092121,1.717535
15.206,2.566517,2.438551,2.096088,1.715562
15.208,2.567727,2.446102,2.100049,1.713616
15.21,2.568952,2.453721,2.103998,1.711714
15.212,2.570193,2.461391,2.10793,1.709874
15.214,2.571452,2.469096,2.111839,1.708112
15.216,2.572728,2.47682,2.115719,1.706445
15.218,2.574023,2.484547,2.119564,1.70489
15.22,2.575337,2.492261,2.123369,1.703465
15.222,2.576672,2.499944,2.127128,1.702186
15.224,2.578028,2.507582,2.130836,1.70107
15.226,2.579406,2.515157,2.134486,1.700133
15.228,2.580807,2.522654,2.138073,1.699394
15.23,2.582231,2.530057,2.141592,1.698868
15.232,2.58368,2.53735,2.145037,1.698573
15.234,2.585154,2.544516,2.148402,1.698525
15.236,2.586653,2.55154,2.151682,1.698741
15.238,2.58818,2.558406,2.15487,1.699237
15.24,2.589734,2.565097,2.157962,1.700031
15.242,2.591317,2.571598,2.160952,1.701139
15.244,2.592929,2.577893,2.163834,1.702577
15.246,2.594573,2.584033,2.166612,1.704354
15.248,2.59625,2.590071,2.169297,1.706454
15.25,2.597959,2.596008,2.171891,1.708863
15.252,2.599699,2.601844,2.174398,1.711563
15.254,2.601467,2.60758,2.176822,1.714537
15.256,2.603263,2.613217,2.179168,1.717771
15.258,2.605085,2.618757,2.181438,1.721246
15.26,2.606932,2.624199,2.183637,1.724947
15.262,2.608801,2.629546,2.185768,1.728858
15.264,2.610692,2.634797,2.187835,1.732962
15.266,2.612603,2.639954,2.189842,1.737243
15.268,2.614532,2.645017,2.191792,1.741685
15.27,2.616479,2.649988,2.19369,1.746271
15.272,2.618441,2.654866,2.195539,1.750985
15.274,2.620418,2.659655,2.197342,1.755812
15.276,2.622407,2.664353,2.199104,1.760735
15.278,2.624408,2.668962,2.200829,1.765737
15.28,2.626419,2.673483,2.202519,1.770804
15.282,2.628438,2.677917,2.204179,1.775918
15.284,2.630464,2.682264,2.205813,1.781064
15.286,2.632496,2.686525,2.207423,1.786226
15.288,2.634531,2.690702,2.209015,1.791388
15.29,2.63657,2.694796,2.210591,1.796533
15.292,2.638613,2.698812,2.212144,1.801702
15.294,2.640668,2.702763,2.213651,1.807023
15.296,2.642736,2.706647,2.215112,1.812491
15.298,2.644816,2.710461,2.216527,1.818097
15.3,2.646908,2.7142,2.217898,1.823831
15.302,2.649013,2.717862,2.219227,1.829683
15.304,2.65113,2.721442,2.220513,1.835643
15.306,2.653259,2.724937,2.22176,1.841701
15.308,2.6554,2.728345,2.222966,1.847846
15.31,2.657553,2.73166,2.224135,1.85407
15.312,2.659718,2.73488,2.225267,1.860362
15.314,2.661894,2.738002,2.226363,1.866712
15.316,2.664082,2.741021,2.227425,1.87311
15.318,2.666281,2.743935,2.228453,1.879547
15.32,2.668492,2.74674,2.229448,1.886013
15.322,2.670714,2.749432,2.230413,1.892497
15.324,2.672947,2.752008,2.231348,1.89899
15.326,2.675191,2.754464,2.232254,1.905482
15.328,2.677446,2.756798,2.233133,1.911963
15.33,2.679712,2.759005,2.233985,1.918424
15.332,2.681989,2.761083,2.234813,1.924854
15.334,2.684277,2.763027,2.235616,1.931245
15.336,2.686575,2.764835,2.236396,1.937585
15.338,2.688884,2.766504,2.237153,1.943874
15.34,2.691217,2.76805,2.237871,1.950238
15.342,2.693574,2.769481,2.238545,1.956709
15.344,2.695956,2.770795,2.239176,1.963274
15.346,2.698358,2.771995,2.239768,1.969918
15.348,2.700779,2.773079,2.240322,1.976624
15.35,2.703217,2.774049,2.240841,1.983379
15.352,2.705669,2.774904,2.241327,1.990168
15.354,2.708133,2.775644,2.241782,1.996974
15.356,2.710608,2.776271,2.242209,2.003784
15.358,2.71309,2.776784,2.242609,2.010582
15.36,2.715579,2.777183,2.242984,2.017354
15.362,2.71807,2.777469,2.243338,2.024084
15.364,2.720563,2.777642,2.243672,2.030759
15.366,2.723055,2.777702,2.243988,2.037362
15.368,2.725544,2.77765,2.244288,2.043879
15.37,2.728028,2.777486,2.244575,2.050295
15.372,2.730505,2.777209,2.244851,2.056597
15.374,2.732972,2.776821,2.245118,2.062767
15.376,2.735427,2.776322,2.245379,2.068793
15.378,2.737869,2.775711,2.245634,2.07466
15.38,2.740294,2.77499,2.245888,2.080352
15.382,2.742701,2.774158,2.246141,2.085855
15.384,2.745089,2.773215,2.246396,2.091155
15.386,2.747462,2.772162,2.246642,2.096304
15.388,2.749846,2.770995,2.246847,2.101485
15.39,2.752239,2.769716,2.247013,2.10669
15.392,2.754639,2.768324,2.247143,2.111898
15.394,2.757043,2.76682,2.247243,2.117089
15.396,2.759449,2.765204,2.247316,2.122241
15.398,2.761855,2.763477,2.247368,2.127333
15.4,2.764258,2.761638,2.247402,2.132345
15.402,2.766655,2.759689,2.247423,2.137255
15.404,2.769044,2.757629,2.247435,2.142043
15.406,2.771423,2.755459,2.247443,2.146688
15.408,2.773789,2.75318,2.247451,2.151169
15.41,2.776139,2.750791,2.247463,2.155465
15.412,2.778471,2.748293,2.247484,2.159556
15.414,2.780783,2.745686,2.247518,2.163421
15.416,2.783073,2.742971,2.247569,2.16704
15.418,2.785337,2.740147,2.247642,2.170391
15.42,2.787573,2.737216,2.247742,2.173455
15.422,2.789779,2.734178,2.247871,2.17621
15.424,2.791952,2.731033,2.248036,2.178636
15.426,2.79409,2.72778,2.248239,2.180713
15.428,2.796191,2.724422,2.248486,2.18242
15.43,2.798252,2.720958,2.24878,2.183737
15.432,2.80027,2.717387,2.249126,2.184643
15.434,2.802249,2.713667,2.249526,2.185102
15.436,2.804193,2.709749,2.249974,2.185103
15.438,2.806104,2.705647,2.250467,2.184674
15.44,2.807984,2.701373,2.251001,2.183842
15.442,2.809833,2.696942,2.251572,2.182635
15.444,2.811653,2.692365,2.252177,2.181081
15.446,2.813445,2.687656,2.252811,2.179206
15.448,2.815211,2.682828,2.253471,2.177038
15.45,2.816951,2.677893,2.254153,2.174604
15.452,2.818668,2.672864,2.254853,2.171931
15.454,2.820362,2.667755,2.255567,2.169047
15.456,2.822034,2.662577,2.256292,2.165978
15.458,2.823687,2.657345,2.257023,2.162752
15.46,2.82532,2.65207,2.257758,2.159396
15.462,2.826936,2.646765,2.258491,2.155937
15.464,2.828536,2.641444,2.25922,2.152401
15.466,2.830121,2.636118,2.259941,2.148817
15.468,2.831692,2.630801,2.26065,2.145209
15.47,2.83325,2.625506,2.261342,2.141606
15.472,2.834797,2.620244,2.262015,2.138034
15.474,2.836334,2.615029,2.262665,2.134521
15.476,2.837863,2.609873,2.263288,2.131091
15.478,2.839383,2.60479,2.26388,2.127773
15.48,2.840898,2.59979,2.264437,2.124593
15.482,2.842397,2.5948,2.264973,2.121423
15.484,2.843873,2.589758,2.265499,2.118155
15.486,2.845327,2.584672,2.266015,2.114795
15.488,2.84676,2.579548,2.266522,2.111352
15.49,2.848174,2.574392,2.26702,2.107831
15.492,2.849569,2.569213,2.267509,2.10424
15.494,2.850948,2.564016,2.267989,2.100586
15.496,2.85231,2.558808,2.268461,2.096875
15.498,2.853657,2.553596,2.268926,2.093115
15.5,2.854991,2.548387,2.269382,2.089312
15.502,2.856313,2.543186,2.269831,2.085474
15.504,2.857622,2.538002,2.270272,2.081606
15.506,2.858922,2.53284,2.270707,2.077717
15.508,2.860213,2.527707,2.271134,2.073812
15.51,2.861496,2.522611,2.271556,2.069899
15.512,2.862772,2.517556,2.271971,2.065985
15.514,2.864043,2.512551,2.272379,2.062075
15.516,2.865309,2.507601,2.272783,2.058178
15.518,2.866572,2.502714,2.27318,2.0543
15.52,2.867833,2.497896,2.273573,2.050448
15.522,2.869093,2.493153,2.27396,2.046628
15.524,2.870354,2.488492,2.274342,2.042848
15.526,2.871615,2.48392,2.27472,2.039113
15.528,2.872879,2.479443,2.275094,2.035431
15.53,2.874136,2.475013,2.275468,2.031711
15.532,2.875377,2.470587,2.275846,2.027877
15.534,2.876604,2.466172,2.276227,2.023947
15.536,2.877817,2.461774,2.276608,2.019936
15.538,2.87902,2.457399,2.276989,2.015864
15.54,2.880212,2.453053,2.277368,2.011745
15.542,2.881396,2.448743,2.277744,2.007597
15.544,2.882572,2.444475,2.278115,2.003438
15.546,2.883744,2.440254,2.27848,1.999282
15.548,2.884911,2.436088,2.278838,1.995149
15.55,2.886075,2.431983,2.279188,1.991053
15.552,2.887238,2.427944,2.279527,1.987012
15.554,2.888402,2.423977,2.279855,1.983043
15.556,2.889567,2.42009,2.28017,1.979163
15.558,2.890736,2.416287,2.28047,1.975387
15.56,2.891909,2.412576,2.280756,1.971732
15.562,2.893088,2.408963,2.281024,1.968216
15.564,2.894275,2.405453,2.281274,1.964855
15.566,2.89547,2.402052,2.281505,1.961665
15.568,2.896676,2.398767,2.281715,1.958662
15.57,2.897894,2.395604,2.281902,1.955864
15.572,2.899126,2.39257,2.282066,1.953287
15.574,2.900372,2.389669,2.282205,1.950946
15.576,2.901634,2.386908,2.282317,1.94886
15.578,2.902902,2.384258,2.282409,1.946965
15.58,2.904157,2.381664,2.282491,1.945131
15.582,2.905401,2.379129,2.282563,1.943367
15.584,2.906636,2.37666,2.282623,1.941684
15.586,2.907867,2.374262,2.282671,1.940093
15.588,2.909095,2.371942,2.282705,1.938604
15.59,2.910322,2.369705,2.282725,1.937228
15.592,2.911553,2.367558,2.28273,1.935977
15.594,2.912789,2.365505,2.282718,1.93486
15.596,2.914033,2.363554,2.282688,1.93389
15.598,2.915288,2.361709,2.28264,1.933076
15.6,2.916556,2.359978,2.282573,1.932429
15.602,2.917841,2.358365,2.282484,1.93196
15.604,2.919145,2.356876,2.282375,1.93168
15.606,2.92047,2.355518,2.282242,1.9316
15.608,2.921819,2.354296,2.282086,1.931729
15.61,2.923196,2.353217,2.281905,1.93208
15.612,2.924602,2.352285,2.281699,1.932662
15.614,2.92604,2.351507,2.281466,1.933487
15.616,2.927513,2.350889,2.281205,1.934564
15.618,2.929024,2.350435,2.280916,1.935905
15.62,2.930575,2.350153,2.280597,1.937519
15.622,2.932169,2.350048,2.280247,1.939419
15.624,2.933808,2.350125,2.279865,1.941613
15.626,2.935497,2.350399,2.279448,1.944127
15.628,2.937244,2.350915,2.278974,1.947032
15.63,2.939047,2.351667,2.278446,1.95032
15.632,2.9409,2.352642,2.277867,1.953965
15.634,2.9428,2.353824,2.277242,1.957944
15.636,2.944743,2.3552,2.276575,1.962233
15.638,2.946725,2.356756,2.275872,1.966807
15.64,2.948741,2.358478,2.275137,1.971643
15.642,2.950787,2.360351,2.274374,1.976715
15.644,2.952859,2.362361,2.273589,1.982001
15.646,2.954953,2.364494,2.272784,1.987477
15.648,2.957065,2.366737,2.271966,1.993118
15.65,2.95919,2.369075,2.271138,1.9989
15.652,2.961325,2.371493,2.270306,2.0048
15.654,2.963465,2.373979,2.269473,2.010793
15.656,2.965607,2.376518,2.268644,2.016857
15.658,2.967745,2.379097,2.267823,2.022966
15.66,2.969877,2.3817,2.267016,2.029099
15.662,2.971997,2.384315,2.266227,2.03523
15.664,2.974102,2.386927,2.265459,2.041336
15.666,2.976188,2.389523,2.264718,2.047394
15.668,2.97825,2.392089,2.264008,2.053379
15.67,2.980285,2.39461,2.263334,2.05927
15.672,2.982288,2.397074,2.2627,2.065041
15.674,2.984255,2.399466,2.26211,2.070669
15.676,2.986201,2.401836,2.261547,2.076235
15.678,2.98814,2.404238,2.260992,2.081831
15.68,2.990074,2.406672,2.260447,2.087455
15.682,2.992001,2.409138,2.25991,2.093108
15.684,2.993921,2.411634,2.259384,2.098789
15.686,2.995836,2.41416,2.258868,2.104498
15.688,2.997745,2.416716,2.258363,2.110234
15.69,2.999647,2.419299,2.257869,2.115998
15.692,3.001543,2.421911,2.257387,2.121788
15.694,3.003433,2.42455,2.256918,2.127605
15.696,3.005317,2.427215,2.256462,2.133449
15.698,3.007195,2.429906,2.25602,2.139318
15.7,3.009067,2.432622,2.255591,2.145213
15.702,3.010932,2.435362,2.255177,2.151133
15.704,3.012792,2.438125,2.254778,2.157078
15.706,3.014645,2.440912,2.254395,2.163048
15.708,3.016492,2.44372,2.254028,2.169042
15.71,3.018333,2.44655,2.253678,2.17506
15.712,3.020168,2.449401,2.253345,2.181102
15.714,3.021997,2.452272,2.25303,2.187167
15.716,3.02382,2.455162,2.252733,2.193255
15.718,3.025637,2.458071,2.252455,2.199366
15.72,3.027447,2.460997,2.252196,2.205499
15.722,3.029252,2.463941,2.251957,2.211654
15.724,3.031052,2.466909,2.251736,2.217844
15.726,3.032871,2.469983,2.25151,2.224194
15.728,3.034711,2.473174,2.251277,2.230722
15.73,3.036568,2.476466,2.25104,2.237405
15.732,3.038438,2.479848,2.250802,2.244221
15.734,3.040317,2.483304,2.250567,2.251146
15.736,3.042201,2.486822,2.250338,2.25816
15.738,3.044087,2.490386,2.250119,2.26524
15.74,3.04597,2.493985,2.249913,2.272362
15.742,3.047846,2.497603,2.249724,2.279506
15.744,3.049712,2.501228,2.249554,2.286649
15.746,3.051564,2.504845,2.249409,2.293768
15.748,3.053398,2.50844,2.24929,2.300842
15.75,3.055209,2.512001,2.249201,2.307849
15.752,3.056994,2.515514,2.249146,2.314766
15.754,3.05875,2.518964,2.249129,2.321571
15.756,3.060472,2.522339,2.249152,2.328243
15.758,3.062156,2.525625,2.249219,2.33476
15.76,3.063799,2.528808,2.249334,2.341098
15.762,3.065396,2.531875,2.249499,2.347238
15.764,3.066944,2.534812,2.249719,2.353156
15.766,3.06844,2.537606,2.249996,2.358831
15.768,3.069878,2.540244,2.250334,2.364241
15.77,3.071256,2.542711,2.250737,2.369365
15.772,3.072569,2.544995,2.251207,2.37418
15.774,3.073821,2.547103,2.251743,2.378702
15.776,3.07504,2.549129,2.252318,2.383086
15.778,3.076229,2.55108,2.25293,2.387349
15.78,3.077387,2.552956,2.253581,2.391484
15.782,3.078513,2.554753,2.254271,2.395488
15.784,3.079606,2.55647,2.255001,2.399355
15.786,3.080664,2.558103,2.255772,2.403079
15.788,3.081686,2.559651,2.256585,2.406655
15.79,3.082672,2.561111,2.257442,2.410079
15.792,3.083619,2.562479,2.258343,2.413344
15.794,3.084528,2.563755,2.259289,2.416446
15.796,3.085396,2.564935,2.260282,2.419379
15.798,3.086223,2.566018,2.261321,2.422139
15.8,3.087007,2.567,2.262409,2.42472
15.802,3.087747,2.567879,2.263546,2.427117
15.804,3.088443,2.568653,2.264734,2.429325
15.806,3.089092,2.56932,2.265972,2.431339
15.808,3.089695,2.569876,2.267263,2.433153
15.81,3.090249,2.57032,2.268607,2.434762
15.812,3.090753,2.570649,2.270005,2.436162
15.814,3.091207,2.570861,2.271458,2.437347
15.816,3.09161,2.570953,2.272967,2.438312
15.818,3.091959,2.570923,2.274533,2.439052
15.82,3.092255,2.570769,2.276158,2.439562
15.822,3.092495,2.570488,2.277841,2.439837
15.824,3.092669,2.570064,2.279588,2.439849
15.826,3.092737,2.569447,2.281413,2.439508
15.828,3.092703,2.568643,2.283313,2.438827
15.83,3.092574,2.567663,2.285285,2.437828
15.832,3.09236,2.566519,2.287325,2.43653
15.834,3.092068,2.565223,2.289429,2.434956
15.836,3.091707,2.563787,2.291595,2.433126
15.838,3.091285,2.562221,2.293819,2.431063
15.84,3.090811,2.560538,2.296097,2.428787
15.842,3.090292,2.55875,2.298426,2.426319
15.844,3.089737,2.556867,2.300801,2.42368
15.846,3.089154,2.554902,2.30322,2.420893
15.848,3.08855,2.552865,2.30568,2.417977
15.85,3.087936,2.55077,2.308176,2.414953
15.852,3.087317,2.548626,2.310705,2.411844
15.854,3.086704,2.546446,2.313264,2.408669
15.856,3.086103,2.544241,2.315849,2.40545
15.858,3.085523,2.542022,2.318457,2.402208
15.86,3.084972,2.539802,2.321083,2.398963
15.862,3.084458,2.537591,2.323726,2.395736
15.864,3.08399,2.5354,2.326381,2.392549
15.866,3.083575,2.533242,2.329045,2.389422
15.868,3.083221,2.531128,2.331714,2.386375
15.87,3.082936,2.529069,2.334385,2.38343
15.872,3.082729,2.527075,2.337055,2.380607
15.874,3.082599,2.525147,2.339722,2.377904
15.876,3.082495,2.523209,2.342406,2.375192
15.878,3.08241,2.521251,2.345108,2.372449
15.88,3.082343,2.519273,2.34783,2.369677
15.882,3.082296,2.517277,2.350573,2.366877
15.884,3.082268,2.515263,2.353335,2.364051
15.886,3.08226,2.513234,2.356119,2.3612
15.888,3.082273,2.51119,2.358923,2.358325
15.89,3.082307,2.509133,2.361749,2.355428
15.892,3.082362,2.507063,2.364598,2.35251
15.894,3.08244,2.504984,2.367469,2.349573
15.896,3.08254,2.502895,2.370362,2.346618
15.898,3.082663,2.500797,2.373279,2.343647
15.9,3.08281,2.498693,2.37622,2.340661
15.902,3.08298,2.496584,2.379185,2.337661
15.904,3.083175,2.49447,2.382174,2.334649
15.906,3.083395,2.492354,2.385188,2.331627
15.908,3.083641,2.490235,2.388227,2.328595
15.91,3.083912,2.488116,2.391293,2.325556
15.912,3.084209,2.485998,2.394384,2.32251
15.914,3.084534,2.483883,2.397502,2.319459
15.916,3.084885,2.48177,2.400647,2.316404
15.918,3.085265,2.479662,2.403819,2.313347
15.92,3.085672,2.477561,2.407019,2.31029
15.922,3.086109,2.475466,2.410247,2.307233
15.924,3.086573,2.473377,2.413504,2.304174
15.926,3.087031,2.471225,2.41681,2.301003
15.928,3.087472,2.468986,2.420171,2.297684
15.93,3.087902,2.466672,2.423583,2.294237
15.932,3.088326,2.464296,2.427041,2.290681
15.934,3.08875,2.461868,2.430541,2.287034
15.936,3.089181,2.459401,2.43408,2.283317
15.938,3.089624,2.456907,2.437653,2.279549
15.94,3.090085,2.454397,2.441256,2.275748
15.942,3.09057,2.451883,2.444885,2.271934
15.944,3.091084,2.449377,2.448536,2.268126
15.946,3.091634,2.44689,2.452205,2.264343
15.948,3.092226,2.444434,2.455888,2.260604
15.95,3.092864,2.442021,2.459581,2.256929
15.952,3.093556,2.439662,2.46328,2.253335
15.954,3.094306,2.437369,2.46698,2.249842
15.956,3.095121,2.435154,2.470679,2.24647
15.958,3.096006,2.433028,2.474371,2.243236
15.96,3.096967,2.431003,2.478052,2.24016
15.962,3.09801,2.429091,2.48172,2.237261
15.964,3.09914,2.427302,2.485369,2.234557
15.966,3.100364,2.425649,2.488996,2.232067
15.968,3.101687,2.424142,2.492597,2.229811
15.97,3.103115,2.422794,2.496167,2.227806
15.972,3.104653,2.421616,2.499703,2.226072
15.974,3.106308,2.420619,2.503201,2.224627
15.976,3.108069,2.419785,2.506665,2.223441
15.978,3.109903,2.419052,2.51011,2.222412
15.98,3.111811,2.418418,2.513539,2.221537
15.982,3.113792,2.417882,2.516953,2.220815
15.984,3.115846,2.417444,2.520353,2.220246
